game,hype,team1,team2,shortDate,gameInfo,possessions,eFG,perDrama,conference
5891,1,Manhattan,Quinnipiac,"Sunday, March 9, 2014",Manhattan 87  Quinnipiac 68,72,0.521929825,0.0184,MAAC
3316,1,Southeast Missouri St.,SIU Edwardsville,"Thursday, January 23, 2014",Southeast Missouri St. 82  SIU Edwardsville 78,71,0.517094017,0.0184,Ohio Valley
274,1,UC Santa Barbara,UNLV,"Tuesday, November 12, 2013",UC Santa Barbara 86  UNLV 65,67,0.526086957,0.0184,Non-Conference
4745,1,Nevada,Air Force,"Saturday, February 22, 2014",Nevada 75  Air Force 56,60,0.495535714,0.0184,Mountain West
6077,1,Creighton,Louisiana Lafayette,"Friday, March 21, 2014",Creighton 76  Louisiana Lafayette 66,65,0.495833333,0.0184,Non-Conference
1505,1,Troy,Alabama St.,"Saturday, December 7, 2013",Troy 85  Alabama St. 69,72,0.512605042,0.0184,Non-Conference
3095,1,Gonzaga,Loyola Marymount,"Saturday, January 18, 2014",Gonzaga 82  Loyola Marymount 72,69,0.51953125,0.0184,WCC
2657,1,USC Upstate,Northern Kentucky,"Thursday, January 9, 2014",USC Upstate 73  Northern Kentucky 64,64,0.5,0.0184,Atlantic Sun
2707,1,Towson,UNC Wilmington,"Saturday, January 11, 2014",Towson 60  UNC Wilmington 53,56,0.399038462,0.0184,CAA
1212,1,Iona,Florida Gulf Coast,"Sunday, December 1, 2013",Iona 90  Florida Gulf Coast 72,71,0.6125,0.0183,Non-Conference
3810,1,Marist,Niagara,"Saturday, February 1, 2014",Marist 78  Niagara 64,64,0.508547009,0.0183,MAAC
4854,1,Wright St.,Valparaiso,"Tuesday, February 25, 2014",Wright St. 67  Valparaiso 58,63,0.5,0.0183,Horizon League
3700,1,Hawaii,Cal St. Northridge,"Saturday, February 1, 2014",Hawaii 77  Cal St. Northridge 63,64,0.454918033,0.0183,Big West
5578,1,Wagner,Bryant,"Sunday, February 16, 2014",Wagner 73  Bryant 61,68,0.525773196,0.0183,Northeast
3671,1,San Diego,Saint Mary's,"Thursday, January 30, 2014",San Diego 61  Saint Mary's 43,58,0.362745098,0.0183,WCC
1434,1,Gardner Webb,The Citadel,"Saturday, December 7, 2013",Gardner Webb 67  The Citadel 55,68,0.458762887,0.0183,Non-Conference
2297,1,San Diego St.,Colorado St.,"Wednesday, January 1, 2014",San Diego St. 71  Colorado St. 61,64,0.472222222,0.0183,Mountain West
2875,1,Syracuse,Boston College,"Monday, January 13, 2014",Syracuse 69  Boston College 59,56,0.545977011,0.0183,ACC
1229,1,Dartmouth,Maine,"Sunday, December 1, 2013",Dartmouth 81  Maine 56,63,0.486486486,0.0183,Non-Conference
2552,1,North Carolina Central,Hampton,"Tuesday, January 7, 2014",North Carolina Central 74  Hampton 61,75,0.419491525,0.0183,MEAC
3032,1,Southeast Missouri St.,Tennessee Tech,"Saturday, January 18, 2014",Southeast Missouri St. 83  Tennessee Tech 74,78,0.447580645,0.0183,Ohio Valley
4208,1,Utah St.,Colorado St.,"Tuesday, February 11, 2014",Utah St. 71  Colorado St. 62,63,0.433962264,0.0183,Mountain West
5863,1,Delaware,Northeastern,"Sunday, March 9, 2014",Delaware 87  Northeastern 74,72,0.543103448,0.0183,CAA
5581,1,Chattanooga,Western Carolina,"Friday, February 14, 2014",Chattanooga 83  Western Carolina 73,73,0.441860465,0.0182,Southern
2324,1,Washington,Arizona St.,"Thursday, January 2, 2014",Washington 76  Arizona St. 65,73,0.457264957,0.0182,Pac Ten
4852,1,Florida,Vanderbilt,"Tuesday, February 25, 2014",Florida 57  Vanderbilt 54,57,0.52688172,0.0182,SEC
2818,1,Illinois St.,Loyola Chicago,"Saturday, January 11, 2014",Illinois St. 59  Loyola Chicago 50,69,0.410377358,0.0182,Missouri Valley
4373,1,Illinois St.,Bradley,"Saturday, February 15, 2014",Illinois St. 70  Bradley 54,62,0.5,0.0182,Missouri Valley
1027,1,Ohio,Mercer,"Tuesday, November 26, 2013",Ohio 76  Mercer 67,67,0.449541284,0.0182,Non-Conference
3670,1,Weber St.,Northern Arizona,"Thursday, January 30, 2014",Weber St. 76  Northern Arizona 67,72,0.5,0.0182,Big Sky
2989,1,Texas Pan American,UMKC,"Thursday, January 16, 2014",Texas Pan American 78  UMKC 66,70,0.486238532,0.0182,WAC
2999,1,New Orleans,Lamar,"Thursday, January 16, 2014",New Orleans 77  Lamar 55,68,0.47706422,0.0182,Southland
2210,1,Hofstra,NJIT,"Monday, December 30, 2013",Hofstra 75  NJIT 64,68,0.533653846,0.0182,Non-Conference
2519,1,Fairleigh Dickinson,Hofstra,"Sunday, January 5, 2014",Fairleigh Dickinson 86  Hofstra 67,60,0.545,0.0182,Non-Conference
5085,1,Nebraska,Northwestern,"Saturday, March 1, 2014",Nebraska 54  Northwestern 47,57,0.407216495,0.0181,Big Ten
2514,1,Bucknell,Colgate,"Sunday, January 5, 2014",Bucknell 68  Colgate 57,62,0.505154639,0.0181,Patriot League
1786,1,Washington,Tulane,"Tuesday, December 17, 2013",Washington 73  Tulane 62,71,0.470588235,0.0181,Non-Conference
1706,1,Drexel,Davidson,"Sunday, December 15, 2013",Drexel 72  Davidson 58,66,0.420353982,0.0181,Non-Conference
1444,1,NJIT,UMass Lowell,"Saturday, December 7, 2013",NJIT 55  UMass Lowell 44,58,0.368932039,0.0181,Non-Conference
340,1,The Citadel,Presbyterian,"Tuesday, November 12, 2013",The Citadel 82  Presbyterian 68,68,0.524193548,0.0181,Non-Conference
1056,1,Richmond,Air Force,"Wednesday, November 27, 2013",Richmond 83  Air Force 60,64,0.577319588,0.0181,Non-Conference
5249,1,Alabama A&M,Jackson St.,"Thursday, March 6, 2014",Alabama A&M 72  Jackson St. 59,67,0.408653846,0.0181,SWAC
5329,1,Wyoming,Colorado St.,"Saturday, March 8, 2014",Wyoming 83  Colorado St. 75,69,0.5,0.0181,Mountain West
6118,1,Illinois St.,Morehead St.,"Wednesday, March 19, 2014",Illinois St. 77  Morehead St. 67,69,0.455357143,0.0181,Non-Conference
2393,1,Iowa St.,Texas Tech,"Saturday, January 4, 2014",Iowa St. 73  Texas Tech 62,64,0.481651376,0.018,Big Twelve
3256,1,Green Bay,Oakland,"Wednesday, January 22, 2014",Green Bay 83  Oakland 69,69,0.5,0.018,Horizon League
3647,1,UTSA,Rice,"Thursday, January 30, 2014",UTSA 89  Rice 76,74,0.569565217,0.018,Conference USA
4092,1,LSU,Auburn,"Saturday, February 8, 2014",LSU 87  Auburn 80,77,0.480620155,0.018,SEC
3051,1,Albany,Maine,"Saturday, January 18, 2014",Albany 85  Maine 78,72,0.569444444,0.018,America East
2579,1,Duquesne,Fordham,"Wednesday, January 8, 2014",Duquesne 87  Fordham 81,75,0.484496124,0.018,A10
4077,1,Nebraska Omaha,Western Illinois,"Saturday, February 8, 2014",Nebraska Omaha 71  Western Illinois 60,68,0.429245283,0.0179,Summit League
2293,1,North Florida,Mercer,"Wednesday, January 1, 2014",North Florida 89  Mercer 83,75,0.570175439,0.0179,Atlantic Sun
5825,1,VMI,Gardner Webb,"Friday, March 7, 2014",VMI 90  Gardner Webb 77,77,0.448905109,0.0179,Big South
780,1,Northern Iowa,Loyola Marymount,"Friday, November 22, 2013",Northern Iowa 90  Loyola Marymount 81,75,0.52892562,0.0179,Non-Conference
1101,1,Sam Houston St.,Arkansas Pine Bluff,"Friday, November 29, 2013",Sam Houston St. 75  Arkansas Pine Bluff 49,62,0.494047619,0.0179,Non-Conference
4570,1,Elon,UNC Greensboro,"Wednesday, February 19, 2014",Elon 81  UNC Greensboro 68,74,0.447154472,0.0179,Southern
3600,1,Toledo,Miami OH,"Wednesday, January 29, 2014",Toledo 83  Miami OH 70,75,0.508,0.0179,MAC
1030,1,Albany,Rider,"Tuesday, November 26, 2013",Albany 70  Rider 59,65,0.520833333,0.0179,Non-Conference
3130,1,Alcorn St.,Mississippi Valley St.,"Saturday, January 18, 2014",Alcorn St. 65  Mississippi Valley St. 53,64,0.443877551,0.0179,SWAC
5094,1,Southern,Alcorn St.,"Saturday, March 1, 2014",Southern 67  Alcorn St. 54,64,0.391304348,0.0178,SWAC
4404,1,San Diego,Pacific,"Saturday, February 15, 2014",San Diego 70  Pacific 55,62,0.5,0.0178,WCC
5163,1,North Carolina Central,Savannah St.,"Monday, March 3, 2014",North Carolina Central 64  Savannah St. 57,66,0.438095238,0.0178,MEAC
3818,1,Tennessee,Alabama,"Saturday, February 1, 2014",Tennessee 76  Alabama 59,57,0.494949495,0.0178,SEC
5063,1,Arkansas,Georgia,"Saturday, March 1, 2014",Arkansas 87  Georgia 75,72,0.523364486,0.0178,SEC
2332,1,Morehead St.,SIU Edwardsville,"Thursday, January 2, 2014",Morehead St. 70  SIU Edwardsville 63,76,0.423809524,0.0178,Ohio Valley
1450,1,Army,St. Francis NY,"Saturday, December 7, 2013",Army 67  St. Francis NY 54,71,0.414529915,0.0178,Non-Conference
5845,1,Manhattan,Saint Peter's,"Saturday, March 8, 2014",Manhattan 72  Saint Peter's 58,67,0.483146067,0.0177,MAAC
5220,1,Montana,Sacramento St.,"Thursday, March 6, 2014",Montana 70  Sacramento St. 55,57,0.578651685,0.0177,Big Sky
2497,1,Alabama St.,Grambling St.,"Saturday, January 4, 2014",Alabama St. 68  Grambling St. 51,59,0.440366972,0.0177,SWAC
2622,1,Northern Arizona,Sacramento St.,"Thursday, January 9, 2014",Northern Arizona 75  Sacramento St. 65,60,0.583333333,0.0177,Big Sky
5026,1,Colgate,Lehigh,"Saturday, March 1, 2014",Colgate 74  Lehigh 57,63,0.471962617,0.0177,Patriot League
995,1,Western Michigan,Oakland,"Tuesday, November 26, 2013",Western Michigan 99  Oakland 88,75,0.626213592,0.0177,Non-Conference
2556,1,Middle Tennessee,Tennessee St.,"Tuesday, January 7, 2014",Middle Tennessee 74  Tennessee St. 66,67,0.421052632,0.0177,Non-Conference
1834,1,Baylor,Northwestern St.,"Wednesday, December 18, 2013",Baylor 91  Northwestern St. 84,70,0.553030303,0.0176,Non-Conference
1356,1,Nebraska,Miami FL,"Wednesday, December 4, 2013",Nebraska 60  Miami FL 49,62,0.427083333,0.0176,Non-Conference
221,1,Harvard,Holy Cross,"Sunday, November 10, 2013",Harvard 82  Holy Cross 72,72,0.483739837,0.0176,Non-Conference
4775,1,Jackson St.,Grambling St.,"Saturday, February 22, 2014",Jackson St. 79  Grambling St. 59,61,0.617021277,0.0176,SWAC
3791,1,Vanderbilt,Mississippi St.,"Saturday, February 1, 2014",Vanderbilt 55  Mississippi St. 49,62,0.494680851,0.0176,SEC
5147,1,Marist,Quinnipiac,"Sunday, March 2, 2014",Marist 103  Quinnipiac 72,70,0.534883721,0.0175,MAAC
2436,1,North Texas,UC Riverside,"Saturday, January 4, 2014",North Texas 76  UC Riverside 72,70,0.495575221,0.0175,Non-Conference
4750,1,Delaware St.,Maryland Eastern Shore,"Saturday, February 22, 2014",Delaware St. 84  Maryland Eastern Shore 71,61,0.573394495,0.0175,MEAC
3732,1,Lafayette,Navy,"Saturday, February 1, 2014",Lafayette 72  Navy 54,63,0.532258065,0.0175,Patriot League
4678,1,UMKC,Utah Valley,"Saturday, February 22, 2014",UMKC 74  Utah Valley 56,65,0.490654206,0.0175,WAC
781,1,Idaho,North Texas,"Friday, November 22, 2013",Idaho 87  North Texas 76,72,0.511363636,0.0175,Non-Conference
2555,1,Kansas St.,TCU,"Tuesday, January 7, 2014",Kansas St. 65  TCU 47,60,0.47752809,0.0174,Big Twelve
3470,1,Connecticut,Rutgers,"Saturday, January 25, 2014",Connecticut 82  Rutgers 71,68,0.509433962,0.0174,American
5553,1,Oral Roberts,Abilene Christian,"Thursday, January 16, 2014",Oral Roberts 82  Abilene Christian 59,62,0.52970297,0.0174,Southland
4206,1,Xavier,Butler,"Tuesday, February 11, 2014",Xavier 64  Butler 50,56,0.495192308,0.0174,Big East
2190,1,Hawaii,Norfolk St.,"Monday, December 30, 2013",Hawaii 77  Norfolk St. 66,68,0.54368932,0.0174,Non-Conference
1867,1,Mississippi St.,Florida Gulf Coast,"Thursday, December 19, 2013",Mississippi St. 66  Florida Gulf Coast 53,67,0.5,0.0174,Non-Conference
2798,1,Alcorn St.,Jackson St.,"Saturday, January 11, 2014",Alcorn St. 64  Jackson St. 51,59,0.422680412,0.0174,SWAC
5268,1,South Alabama,Texas St.,"Thursday, March 6, 2014",South Alabama 63  Texas St. 53,65,0.404958678,0.0174,Sun Belt
4521,1,Idaho,Cal St. Northridge,"Tuesday, February 18, 2014",Idaho 96  Cal St. Northridge 88,75,0.60546875,0.0174,Non-Conference
4945,1,North Dakota,Portland St.,"Thursday, February 27, 2014",North Dakota 83  Portland St. 73,70,0.55,0.0174,Big Sky
4689,1,Sacramento St.,Northern Colorado,"Saturday, February 22, 2014",Sacramento St. 79  Northern Colorado 58,65,0.424778761,0.0174,Big Sky
4467,1,Fresno St.,Colorado St.,"Saturday, February 15, 2014",Fresno St. 75  Colorado St. 66,65,0.524038462,0.0174,Mountain West
4596,1,San Francisco,Saint Mary's,"Thursday, February 20, 2014",San Francisco 73  Saint Mary's 62,59,0.5,0.0174,WCC
2419,1,Canisius,Saint Peter's,"Saturday, January 4, 2014",Canisius 67  Saint Peter's 63,61,0.509009009,0.0174,MAAC
446,1,UNLV,Nebraska Omaha,"Friday, November 15, 2013",UNLV 73  Nebraska Omaha 70,77,0.410071942,0.0173,Non-Conference
5835,1,Charlotte,UAB,"Wednesday, March 12, 2014",Charlotte 80  UAB 70,72,0.539473684,0.0173,Conference USA
4125,1,USC Upstate,Northern Kentucky,"Saturday, February 8, 2014",USC Upstate 76  Northern Kentucky 59,57,0.548076923,0.0173,Atlantic Sun
3687,1,Middle Tennessee,Old Dominion,"Saturday, February 1, 2014",Middle Tennessee 64  Old Dominion 48,59,0.461538462,0.0173,Conference USA
1374,1,Norfolk St.,Florida A&M,"Thursday, December 5, 2013",Norfolk St. 91  Florida A&M 87,83,0.470338983,0.0173,MEAC
4329,1,Manhattan,Rider,"Thursday, February 13, 2014",Manhattan 86  Rider 69,77,0.522522523,0.0173,MAAC
1753,1,Denver,Belmont,"Tuesday, December 17, 2013",Denver 90  Belmont 62,70,0.567307692,0.0173,Non-Conference
571,1,Loyola Marymount,Northern Arizona,"Sunday, November 17, 2013",Loyola Marymount 90  Northern Arizona 78,73,0.543307087,0.0173,Non-Conference
2558,1,Alabama,Vanderbilt,"Tuesday, January 7, 2014",Alabama 68  Vanderbilt 63,60,0.530612245,0.0173,SEC
2010,1,UNLV,Santa Clara,"Sunday, December 22, 2013",UNLV 92  Santa Clara 71,68,0.556521739,0.0173,Non-Conference
2774,1,Hampton,Delaware St.,"Saturday, January 11, 2014",Hampton 73  Delaware St. 60,64,0.413793103,0.0172,MEAC
1075,1,Green Bay,Pepperdine,"Thursday, November 28, 2013",Green Bay 97  Pepperdine 89,73,0.59469697,0.0172,Non-Conference
752,1,Robert Morris,UT Arlington,"Thursday, November 21, 2013",Robert Morris 88  UT Arlington 81,72,0.556910569,0.0172,Non-Conference
1010,1,Valparaiso,UCF,"Tuesday, November 26, 2013",Valparaiso 85  UCF 70,64,0.537383178,0.0172,Non-Conference
6054,1,Cal Poly,Texas Southern,"Wednesday, March 19, 2014",Cal Poly 81  Texas Southern 69,62,0.574257426,0.0172,Non-Conference
2434,1,Quinnipiac,Monmouth,"Saturday, January 4, 2014",Quinnipiac 94  Monmouth 77,68,0.532520325,0.0172,MAAC
1445,1,Purdue,Eastern Michigan,"Saturday, December 7, 2013",Purdue 69  Eastern Michigan 64,67,0.475,0.0171,Non-Conference
5854,1,Savannah St.,South Carolina St.,"Monday, March 10, 2014",Savannah St. 61  South Carolina St. 47,66,0.373737374,0.0171,MEAC
5814,1,Wright St.,Oakland,"Friday, March 7, 2014",Wright St. 73  Oakland 57,64,0.563218391,0.0171,Horizon League
4319,1,Austin Peay,Eastern Illinois,"Thursday, February 13, 2014",Austin Peay 88  Eastern Illinois 83,72,0.607476636,0.0171,Ohio Valley
2899,1,Bowling Green,Central Michigan,"Wednesday, January 15, 2014",Bowling Green 67  Central Michigan 57,63,0.505154639,0.0171,MAC
5950,1,Morgan St.,Florida A&M,"Thursday, March 13, 2014",Morgan St. 81  Florida A&M 68,75,0.466942149,0.0171,MEAC
2444,1,Clemson,Boston College,"Saturday, January 4, 2014",Clemson 62  Boston College 60,57,0.472826087,0.017,ACC
3942,1,Sacramento St.,Northern Arizona,"Thursday, February 6, 2014",Sacramento St. 87  Northern Arizona 70,69,0.619565217,0.017,Big Sky
2939,1,Dayton,Fordham,"Wednesday, January 15, 2014",Dayton 80  Fordham 68,63,0.504807692,0.017,A10
5332,1,Washington,USC,"Saturday, March 8, 2014",Washington 82  USC 75,74,0.436507937,0.017,Pac Ten
2495,1,Idaho St.,Eastern Washington,"Saturday, January 4, 2014",Idaho St. 83  Eastern Washington 72,71,0.511904762,0.017,Big Sky
4761,1,Nicholls St.,McNeese St.,"Saturday, February 22, 2014",Nicholls St. 68  McNeese St. 59,71,0.443089431,0.017,Southland
3816,1,Vermont,Albany,"Saturday, February 1, 2014",Vermont 55  Albany 45,57,0.391089109,0.017,America East
4802,1,Weber St.,Montana St.,"Saturday, February 22, 2014",Weber St. 86  Montana St. 68,68,0.514285714,0.017,Big Sky
2374,1,Mount St. Mary's,Norfolk St.,"Friday, January 3, 2014",Mount St. Mary's 104  Norfolk St. 84,68,0.752380952,0.017,Non-Conference
1610,1,Alabama,Charleston Southern,"Saturday, December 14, 2013",Alabama 59  Charleston Southern 45,58,0.395348837,0.017,Non-Conference
457,1,Rhode Island,North Carolina A&T,"Friday, November 15, 2013",Rhode Island 72  North Carolina A&T 59,69,0.484693878,0.017,Non-Conference
1012,1,Middle Tennessee,Murray St.,"Tuesday, November 26, 2013",Middle Tennessee 80  Murray St. 62,64,0.537037037,0.017,Non-Conference
4754,1,Arkansas,Mississippi St.,"Saturday, February 22, 2014",Arkansas 73  Mississippi St. 69,72,0.5,0.0169,SEC
1266,1,Stetson,Bethune Cookman,"Tuesday, December 3, 2013",Stetson 56  Bethune Cookman 52,59,0.384955752,0.0169,Non-Conference
2411,1,Georgia Southern,Samford,"Saturday, January 4, 2014",Georgia Southern 80  Samford 78,68,0.57,0.0169,Southern
5771,1,Milwaukee,Detroit,"Tuesday, March 4, 2014",Milwaukee 83  Detroit 73,66,0.583333333,0.0169,Horizon League
4625,1,USC Upstate,North Florida,"Thursday, February 20, 2014",USC Upstate 81  North Florida 70,64,0.525862069,0.0169,Atlantic Sun
2685,1,Hartford,Maine,"Thursday, January 9, 2014",Hartford 80  Maine 65,71,0.525,0.0169,America East
1077,1,Southeast Missouri St.,Northern Kentucky,"Friday, November 29, 2013",Southeast Missouri St. 79  Northern Kentucky 65,65,0.575,0.0169,Non-Conference
2104,1,Loyola Marymount,BYU,"Saturday, December 28, 2013",Loyola Marymount 87  BYU 76,78,0.473484848,0.0169,WCC
3093,1,Bryant,Fairleigh Dickinson,"Saturday, January 18, 2014",Bryant 95  Fairleigh Dickinson 68,66,0.566964286,0.0169,Northeast
4165,1,Indiana St.,Drake,"Sunday, February 9, 2014",Indiana St. 60  Drake 56,61,0.47311828,0.0169,Missouri Valley
4219,1,St. Bonaventure,Fordham,"Wednesday, February 12, 2014",St. Bonaventure 76  Fordham 65,68,0.50877193,0.0169,A10
5125,1,Grand Canyon,Chicago St.,"Saturday, March 1, 2014",Grand Canyon 84  Chicago St. 74,65,0.551886792,0.0169,WAC
1306,1,Valparaiso,Ball St.,"Wednesday, December 4, 2013",Valparaiso 69  Ball St. 50,66,0.421296296,0.0169,Non-Conference
2510,1,Illinois St.,Southern Illinois,"Sunday, January 5, 2014",Illinois St. 66  Southern Illinois 48,66,0.423076923,0.0169,Missouri Valley
3655,1,Sam Houston St.,Texas A&M Corpus Chris,"Thursday, January 30, 2014",Sam Houston St. 78  Texas A&M Corpus Chris 74,68,0.528571429,0.0168,Southland
5862,1,Coastal Carolina,Winthrop,"Sunday, March 9, 2014",Coastal Carolina 76  Winthrop 61,63,0.5,0.0168,Big South
2537,1,Mercer,East Tennessee St.,"Monday, January 6, 2014",Mercer 73  East Tennessee St. 63,64,0.471153846,0.0168,Atlantic Sun
88,1,Bradley,Jacksonville St.,"Friday, November 8, 2013",Bradley 72  Jacksonville St. 65,69,0.49537037,0.0168,Non-Conference
641,1,Miami FL,College of Charleston,"Monday, November 18, 2013",Miami FL 70  College of Charleston 54,55,0.548387097,0.0168,Non-Conference
2945,1,Cal Poly,Cal St. Northridge,"Thursday, January 16, 2014",Cal Poly 62  Cal St. Northridge 52,56,0.427777778,0.0168,Big West
1905,1,North Dakota St.,Towson,"Saturday, December 21, 2013",North Dakota St. 90  Towson 82,69,0.563063063,0.0168,Non-Conference
1365,1,Lipscomb,Tennessee Tech,"Thursday, December 5, 2013",Lipscomb 87  Tennessee Tech 79,77,0.49137931,0.0167,Non-Conference
2632,1,Arizona St.,USC,"Thursday, January 9, 2014",Arizona St. 79  USC 60,77,0.452991453,0.0167,Pac Ten
73,1,Charlotte,East Tennessee St.,"Friday, November 8, 2013",Charlotte 80  East Tennessee St. 75,81,0.447580645,0.0166,Non-Conference
2035,1,Seton Hall,Eastern Washington,"Sunday, December 22, 2013",Seton Hall 92  Eastern Washington 70,72,0.548245614,0.0166,Non-Conference
4002,1,Yale,Dartmouth,"Friday, February 7, 2014",Yale 67  Dartmouth 54,60,0.453608247,0.0166,Ivy League
342,1,UT Arlington,Samford,"Tuesday, November 12, 2013",UT Arlington 88  Samford 75,77,0.508196721,0.0166,Non-Conference
2114,1,South Carolina,Akron,"Saturday, December 28, 2013",South Carolina 78  Akron 45,62,0.45631068,0.0166,Non-Conference
3100,1,Texas Pan American,Chicago St.,"Saturday, January 18, 2014",Texas Pan American 84  Chicago St. 61,71,0.481481481,0.0166,WAC
997,1,Nicholls St.,UTSA,"Tuesday, November 26, 2013",Nicholls St. 79  UTSA 73,68,0.598901099,0.0166,Non-Conference
851,1,Grand Canyon,Lamar,"Saturday, November 23, 2013",Grand Canyon 78  Lamar 69,73,0.463414634,0.0165,Non-Conference
428,1,Wichita St.,William & Mary,"Thursday, November 14, 2013",Wichita St. 79  William & Mary 62,67,0.538461538,0.0165,Non-Conference
5530,1,Tulsa,Arkansas Little Rock,"Tuesday, December 10, 2013",Tulsa 78  Arkansas Little Rock 64,73,0.452830189,0.0165,Non-Conference
4647,1,Northern Colorado,Northern Arizona,"Thursday, February 20, 2014",Northern Colorado 74  Northern Arizona 59,56,0.61827957,0.0165,Big Sky
2725,1,Indiana St.,Bradley,"Saturday, January 11, 2014",Indiana St. 62  Bradley 59,67,0.412844037,0.0165,Missouri Valley
2211,1,North Carolina St.,UNC Greensboro,"Monday, December 30, 2013",North Carolina St. 68  UNC Greensboro 64,72,0.41025641,0.0165,Non-Conference
